# timestamp,mag_x,mag_y,mag_z
1531207435852,40.6875,5.9375,-17.125
1531207435862,41.125,5.4375,-17.375
1531207435872,41.125,5.3125,-17.25
1531207435882,40.875,5.1875,-16.9375
1531207435892,41.0,4.4375,-17.125
1531207435902,41.3125,4.25,-17.375
1531207435912,41.0,4.4375,-17.125
1531207435922,41.0,4.125,-17.375
1531207435932,41.3125,3.5,-17.6875
1531207435942,41.0,3.8125,-18.0
1531207435953,40.75,3.5,-18.0
1531207435962,40.875,3.25,-18.3125
1531207435972,40.4375,3.5625,-18.625
1531207435982,40.5625,4.0,-18.625
1531207435992,40.3125,3.6875,-18.3125
1531207436002,40.3125,3.8125,-18.125
1531207436012,40.0625,4.0,-17.875
1531207436022,40.1875,3.8125,-17.6875
1531207436032,40.0625,3.6875,-17.4375
1531207436042,40.4375,3.6875,-17.25
1531207436052,40.625,3.6875,-16.9375
1531207436062,40.75,3.5,-17.25
1531207436072,41.1875,3.6875,-17.375
1531207436082,41.1875,3.6875,-17.5625
1531207436092,41.4375,3.1875,-17.5625
1531207436102,41.1875,2.9375,-17.375
1531207436112,41.0625,2.0,-17.25
1531207436122,41.25,1.125,-16.5
1531207436132,41.6875,0.375,-16.0625
1531207436142,41.8125,0.1875,-15.75
1531207436152,42.25,0.1875,-15.75
1531207436162,42.8125,0.5,-15.4375
1531207436172,42.625,0.3125,-16.0625
1531207436182,42.0625,0.5,-16.1875
1531207436192,41.8125,0.1875,-16.625
1531207436202,41.5625,-0.0625,-16.8125
1531207436212,41.375,-0.25,-17.25
1531207436222,41.375,-0.0625,-17.375
1531207436232,41.6875,-0.0625,-17.5625
1531207436242,41.6875,0.0625,-17.6875
1531207436252,42.0625,-0.0625,-18.4375
1531207436262,41.6875,-0.25,-18.5625
1531207436272,41.5625,-0.6875,-18.4375
1531207436282,41.5625,-1.5625,-18.4375
1531207436292,41.6875,-2.1875,-17.8125
1531207436302,41.4375,-2.3125,-17.375
1531207436312,41.875,-2.75,-16.75
1531207436322,42.4375,-2.625,-16.625
1531207436332,42.3125,-2.5,-16.3125
1531207436342,42.4375,-2.625,-16.5
1531207436352,42.5625,-3.25,-16.5
1531207436362,42.875,-3.25,-16.5
1531207436372,42.4375,-3.5625,-16.3125
1531207436382,42.625,-3.5625,-16.3125
1531207436392,42.4375,-3.375,-16.3125
1531207436402,42.4375,-2.9375,-16.1875
1531207436412,42.0,-3.25,-16.0
1531207436422,41.875,-3.375,-15.875
1531207436432,42.1875,-3.25,-15.75
1531207436442,42.3125,-3.375,-15.75
1531207436452,42.3125,-3.5625,-15.875
1531207436462,42.3125,-3.25,-16.5
1531207436472,42.5625,-3.25,-16.75
1531207436482,42.5625,-3.25,-17.5
1531207436492,42.4375,-2.9375,-17.6875
1531207436502,42.4375,-2.8125,-17.8125
1531207436512,42.4375,-3.0625,-17.8125
1531207436522,41.875,-2.75,-18.125
1531207436533,41.5625,-2.3125,-17.6875
1531207436542,42.0,-2.1875,-18.25
1531207436552,41.875,-2.0,-18.0
1531207436562,42.0,-1.125,-18.125
1531207436573,42.375,-1.125,-17.5
1531207436583,42.375,-0.8125,-17.8125
1531207436593,42.25,-0.5625,-17.25
1531207436602,42.25,-0.0625,-17.5
1531207436612,41.9375,0.1875,-17.375
1531207436622,42.0625,0.8125,-17.8125
1531207436632,41.9375,0.6875,-17.8125
1531207436642,41.5,0.8125,-18.75
1531207436652,41.25,0.8125,-18.75
1531207436662,41.0625,0.5625,-18.875
1531207436672,40.8125,0.5625,-19.0625
1531207436682,40.9375,0.6875,-19.3125
1531207436692,40.9375,0.6875,-18.75
1531207436702,40.9375,1.0,-19.1875
1531207436712,41.1875,1.5625,-19.1875
1531207436722,41.0625,1.75,-18.75
1531207436732,41.1875,1.5625,-18.5625
1531207436742,41.375,1.4375,-18.5625
1531207436752,41.8125,0.9375,-18.3125
1531207436762,42.0625,0.5,-18.4375
1531207436772,42.1875,0.375,-18.875
1531207436782,41.9375,0.5,-18.875
1531207436792,41.8125,0.8125,-18.5625
1531207436802,41.625,1.0,-18.875
1531207436812,41.375,1.0,-18.5625
1531207436822,41.5,1.25,-18.5625
1531207436832,41.9375,1.125,-18.5625
1531207436842,42.1875,0.9375,-18.75
1531207436852,42.375,0.9375,-17.8125
1531207436862,42.75,1.25,-17.6875
1531207436872,43.0625,1.0625,-17.375
1531207436882,43.0625,1.25,-17.5
1531207436892,42.875,1.6875,-17.5625
1531207436902,43.0625,1.8125,-17.6875
1531207436912,42.625,1.375,-17.375
1531207436922,42.625,1.5625,-17.375
1531207436932,42.875,1.6875,-17.0625
1531207436942,43.0625,1.375,-17.0625
1531207436952,43.1875,1.5,-17.375
1531207436962,43.4375,2.4375,-17.5625
1531207436972,43.1875,2.25,-17.6875
1531207436982,42.75,2.5625,-17.6875
1531207436992,43.0,2.75,-18.0
1531207437002,42.75,2.75,-17.8125
1531207437012,42.4375,2.75,-18.0
1531207437022,42.5625,2.875,-18.125
1531207437032,42.4375,2.75,-18.125
1531207437042,41.875,3.0625,-17.8125
1531207437052,42.125,3.1875,-18.4375
1531207437062,42.5625,2.5625,-18.5625
1531207437072,42.4375,2.75,-18.5625
1531207437082,42.875,2.5625,-19.0625
1531207437092,43.0,2.5625,-18.875
1531207437102,42.875,2.875,-18.4375
1531207437112,42.5625,2.875,-18.3125
1531207437122,42.75,2.5625,-18.0
1531207437132,42.1875,2.625,-17.5625
1531207437142,42.3125,2.125,-17.8125
1531207437152,42.3125,1.875,-17.6875
1531207437162,42.1875,2.625,-18.0
1531207437172,41.875,3.0625,-18.125
1531207437182,42.125,3.1875,-18.4375
1531207437192,42.125,3.375,-18.5625
1531207437202,42.0,3.375,-18.875
1531207437212,42.4375,2.75,-19.0625
1531207437222,42.75,2.5625,-18.75
1531207437232,42.75,2.75,-18.3125
1531207437242,42.75,2.75,-18.3125
1531207437252,43.0,2.5625,-18.3125
1531207437262,43.125,2.5625,-18.0
1531207437272,43.3125,2.5625,-18.4375
1531207437282,43.875,2.125,-18.75
1531207437292,43.5625,1.8125,-18.4375
1531207437302,43.3125,1.8125,-18.25
1531207437312,43.4375,1.5,-18.125
1531207437322,43.5,0.9375,-18.0
1531207437332,43.4375,1.5,-17.8125
1531207437342,44.0,1.5,-17.8125
1531207437352,44.3125,1.1875,-17.375
1531207437362,44.0,1.375,-17.0625
1531207437372,44.1875,1.5,-16.75
1531207437382,43.875,1.0625,-17.0625
1531207437392,43.625,1.25,-17.25
1531207437402,43.625,1.6875,-17.6875
1531207437412,43.3125,1.8125,-17.5
1531207437422,42.875,1.8125,-17.8125
1531207437432,42.875,2.125,-18.0
1531207437442,43.0,2.125,-18.0
1531207437452,43.0625,1.6875,-18.125
1531207437462,43.3125,1.25,-18.5625
1531207437472,43.625,1.375,-18.5625
1531207437482,43.75,0.75,-18.4375
1531207437492,44.0625,0.75,-18.4375
1531207437502,44.0625,0.625,-18.5625
1531207437512,44.3125,0.625,-18.6875
1531207437522,44.625,0.0,-18.6875
1531207437532,44.5,-0.125,-18.25
1531207437542,44.1875,-0.5625,-18.25
1531207437552,44.25,-1.3125,-17.8125
1531207437562,44.375,-1.625,-17.8125
1531207437572,44.0625,-1.5,-17.6875
1531207437582,44.375,-1.5,-18.125
1531207437592,44.375,-1.3125,-17.8125
1531207437602,44.625,-0.75,-17.5
1531207437612,44.375,-0.5625,-17.5
1531207437622,44.625,-0.3125,-17.5
1531207437632,44.5,-0.125,-17.0625
1531207437642,44.75,-0.125,-16.75
1531207437652,44.5,-0.125,-17.0625
1531207437662,44.5,0.125,-16.625
1531207437672,44.5,0.125,-16.3125
1531207437682,44.5,0.625,-16.625
1531207437692,44.5,0.625,-16.9375
1531207437702,44.625,0.875,-16.625
1531207437712,44.625,0.875,-16.9375
1531207437722,44.4375,0.75,-17.375
1531207437732,44.3125,0.3125,-17.0625
1531207437742,44.1875,0.1875,-17.0625
1531207437752,44.625,-0.3125,-17.0625
1531207437762,44.75,-0.3125,-16.75
1531207437772,44.625,0.0,-16.5
1531207437782,44.875,0.125,-16.9375
1531207437792,45.1875,0.3125,-16.9375
1531207437802,44.75,0.625,-17.25
1531207437812,44.875,0.875,-17.375
1531207437822,45.4375,0.5625,-17.375
1531207437832,45.4375,0.5625,-16.75
1531207437842,45.3125,0.75,-16.75
1531207437852,45.5625,1.1875,-16.625
1531207437862,45.3125,1.1875,-16.75
1531207437872,45.1875,1.3125,-16.625
1531207437882,45.0,1.8125,-16.625
1531207437892,44.5625,2.25,-16.75
1531207437902,44.4375,2.375,-16.75
1531207437912,44.4375,2.375,-16.75
1531207437922,44.5625,2.6875,-17.0625
1531207437932,44.8125,2.6875,-17.25
1531207437942,45.6875,2.375,-17.25
1531207437952,45.6875,2.0625,-16.9375
1531207437962,46.125,1.875,-16.4375
1531207437972,46.25,1.75,-16.1875
1531207437982,46.125,1.3125,-16.1875
1531207437992,46.0,1.3125,-15.875
1531207438002,46.125,1.0,-16.0
1531207438012,46.125,0.875,-16.1875
1531207438022,45.5625,0.875,-16.1875
1531207438032,45.75,1.1875,-15.875
1531207438042,45.3125,1.3125,-16.0
1531207438052,45.3125,1.75,-16.3125
1531207438062,45.125,1.75,-16.625
1531207438072,45.125,1.75,-16.625
1531207438082,45.0,1.5,-16.625
1531207438092,45.1875,1.1875,-16.3125
1531207438102,44.75,1.1875,-15.75
1531207438113,44.625,1.1875,-15.25
1531207438122,44.875,1.0625,-15.25
1531207438132,45.0,1.0,-15.25
1531207438142,45.1875,0.75,-15.25
1531207438152,45.3125,0.4375,-15.25
1531207438162,45.5,0.25,-15.125
1531207438172,45.5,0.125,-14.5
1531207438182,45.5,0.125,-14.25
1531207438192,45.1875,0.125,-13.75
1531207438202,45.1875,0.125,-13.625
1531207438213,44.8125,0.0,-13.5
1531207438222,44.625,0.125,-13.75
1531207438232,44.5,0.3125,-13.625
1531207438242,44.625,0.5625,-13.75
1531207438252,44.75,0.875,-14.25
1531207438262,45.0,1.5,-14.25
1531207438272,45.0625,1.1875,-13.9375
1531207438282,44.75,0.875,-14.0625
1531207438292,44.625,0.4375,-14.25
1531207438302,44.5,-0.3125,-13.5
1531207438312,44.8125,-0.625,-13.3125
1531207438322,44.8125,-0.3125,-13.5
1531207438334,45.1875,-0.5,-13.5
1531207438344,45.625,-0.1875,-13.1875
1531207438353,45.875,0.4375,-13.3125
1531207438362,45.5,0.5625,-13.3125
1531207438372,45.625,0.5625,-13.3125
1531207438382,45.3125,0.875,-13.5
1531207438392,44.875,0.75,-13.625
1531207438402,44.875,0.75,-14.0625
1531207438412,44.875,0.875,-14.0625
1531207438422,44.625,1.1875,-14.0625
1531207438432,44.625,1.5,-13.8125
1531207438442,44.625,1.9375,-13.625
1531207438452,44.3125,1.9375,-13.5
1531207438462,44.3125,1.9375,-13.3125
1531207438472,44.4375,1.8125,-13.3125
1531207438482,44.625,2.0625,-13.5
1531207438492,44.75,2.25,-13.8125
1531207438502,45.125,2.1875,-13.625
1531207438512,45.3125,1.9375,-13.75
1531207438522,45.3125,1.9375,-13.5
1531207438532,45.1875,1.3125,-13.0
1531207438542,45.1875,1.0,-12.5625
1531207438552,45.0625,0.75,-12.125
1531207438562,45.1875,0.6875,-11.6875
1531207438572,45.0625,0.5625,-11.8125
1531207438582,45.0625,0.4375,-12.125
1531207438592,45.0625,0.25,-12.25
1531207438602,45.1875,0.25,-12.75
1531207438612,45.0625,0.0,-12.875
1531207438622,44.9375,0.0,-12.875
1531207438632,45.1875,0.125,-13.1875
1531207438642,45.3125,0.125,-13.5
1531207438652,44.875,0.875,-13.625
1531207438662,44.625,1.3125,-14.5
1531207438672,44.875,1.1875,-15.125
1531207438682,44.5,0.875,-15.4375
1531207438692,44.1875,1.0625,-15.4375
1531207438702,44.375,0.0,-15.5625
1531207438712,44.25,-0.5625,-15.4375
1531207438722,44.0625,-0.4375,-15.25
1531207438732,44.25,-0.4375,-15.125
1531207438742,44.5,-0.75,-15.125
1531207438752,44.5,-0.4375,-15.125
1531207438763,44.8125,-0.4375,-14.8125
1531207438772,44.625,-0.625,-14.25
1531207438782,44.6875,-1.0625,-13.625
1531207438792,44.5,-1.1875,-13.625
1531207438802,44.5625,-1.625,-13.625
1531207438812,44.5625,-1.625,-13.1875
1531207438822,44.6875,-1.625,-13.625
1531207438832,45.25,-1.1875,-13.9375
1531207438842,45.25,-1.375,-14.0625
1531207438852,45.0625,-1.0625,-14.0625
1531207438862,45.5,-1.0625,-14.8125
1531207438872,45.8125,-1.25,-15.125
1531207438882,45.375,-1.0625,-15.5625
1531207438892,45.375,-0.75,-15.875
1531207438902,45.5,-1.0625,-16.1875
1531207438912,45.5,-1.0625,-16.1875
1531207438922,45.625,-1.0625,-16.3125
1531207438932,45.75,-1.375,-16.3125
1531207438943,45.8125,-1.8125,-16.3125
1531207438952,45.625,-1.9375,-16.1875
1531207438962,45.375,-1.8125,-16.4375
1531207438972,45.25,-1.9375,-16.3125
1531207438982,44.9375,-1.9375,-16.0
1531207438992,45.0625,-1.8125,-16.1875
1531207439002,45.1875,-1.1875,-16.4375
1531207439012,45.375,-1.1875,-16.3125
1531207439022,45.0625,-0.75,-16.1875
1531207439032,45.375,-0.9375,-16.1875
1531207439042,45.3125,-0.3125,-15.875
1531207439052,45.1875,-0.625,-15.125
1531207439062,45.1875,-0.625,-15.0
1531207439072,45.375,-0.9375,-15.125
1531207439082,45.375,-0.5,-15.4375
1531207439092,45.5,-0.625,-15.4375
1531207439102,45.5,-0.1875,-16.0
1531207439112,45.3125,0.0,-16.0
1531207439122,45.75,-0.1875,-16.0
1531207439132,45.875,-0.3125,-15.6875
1531207439142,45.875,-0.1875,-15.25
1531207439152,46.625,-0.1875,-14.6875
1531207439162,46.875,-0.375,-14.6875
1531207439172,46.625,-0.0625,-14.5
1531207439182,46.75,0.0625,-14.6875
1531207439192,46.75,-0.0625,-14.9375
1531207439202,46.1875,-0.3125,-15.4375
1531207439212,46.1875,-0.0625,-15.5625
1531207439222,46.1875,0.25,-15.5625
1531207439232,46.3125,-0.1875,-15.6875
1531207439242,46.4375,-0.1875,-15.875
1531207439252,46.75,0.125,-16.1875
1531207439262,46.75,0.375,-16.0
1531207439272,47.1875,-0.0625,-15.6875
1531207439282,47.3125,0.375,-15.5625
1531207439292,47.0,0.375,-15.25
1531207439302,46.875,0.25,-14.5
1531207439312,47.1875,-0.0625,-14.375
1531207439322,46.75,-0.1875,-14.8125
1531207439332,46.5,-0.5,-14.6875
1531207439342,46.875,-0.8125,-14.6875
1531207439352,47.0625,-1.25,-14.9375
1531207439362,46.625,-1.6875,-14.9375
1531207439372,46.9375,-1.6875,-14.6875
1531207439382,46.9375,-1.5625,-14.6875
1531207439392,46.9375,-1.5625,-14.9375
1531207439402,46.9375,-1.5625,-14.5
1531207439412,47.3125,-1.4375,-14.375
1531207439422,47.1875,-1.25,-14.5
1531207439432,47.1875,-0.8125,-14.5
1531207439442,47.1875,-0.9375,-13.9375
1531207439452,47.3125,-0.8125,-14.5
1531207439462,47.4375,-0.6875,-14.8125
1531207439472,47.625,-0.8125,-15.125
1531207439482,47.75,-1.25,-15.375
1531207439492,47.1875,-0.8125,-15.6875
1531207439502,47.1875,-0.9375,-15.6875
1531207439512,47.0625,-1.25,-16.3125
1531207439522,47.0625,-1.25,-16.4375
1531207439532,46.9375,-1.5625,-16.625
1531207439542,47.0625,-2.125,-16.875
1531207439552,47.0625,-2.4375,-16.625
1531207439562,46.8125,-2.75,-16.125
1531207439572,46.8125,-3.0625,-15.875
1531207439582,46.8125,-3.1875,-15.375
1531207439592,47.375,-3.375,-15.125
1531207439602,47.5,-3.1875,-14.9375
1531207439612,47.8125,-3.5,-14.9375
1531207439622,47.8125,-3.5,-15.25
1531207439632,47.8125,-3.375,-15.125
1531207439642,47.625,-3.0625,-15.6875
1531207439652,47.25,-2.875,-15.6875
1531207439662,47.1875,-2.625,-15.5625
1531207439672,47.25,-2.875,-15.375
1531207439682,47.0625,-3.0625,-15.875
1531207439692,46.5,-2.875,-15.375
1531207439702,46.6875,-3.1875,-16.125
1531207439712,46.5,-3.0625,-16.125
1531207439722,46.8125,-2.75,-15.875
1531207439732,46.9375,-2.75,-15.6875
1531207439742,47.625,-3.0625,-15.6875
1531207439752,47.8125,-2.9375,-15.25
1531207439762,47.5,-3.375,-15.125
1531207439772,47.8125,-3.8125,-14.9375
1531207439782,47.9375,-4.0,-14.625
1531207439792,47.6875,-4.25,-14.375
1531207439802,47.8125,-4.6875,-14.3125
1531207439812,48.375,-4.875,-14.3125
1531207439822,47.6875,-4.875,-14.3125
1531207439832,47.5625,-5.125,-14.8125
1531207439842,47.4375,-5.4375,-15.25
1531207439852,47.4375,-5.75,-15.8125
1531207439862,47.125,-5.4375,-15.6875
1531207439872,47.3125,-5.75,-15.8125
1531207439882,47.4375,-5.625,-15.8125
1531207439892,47.4375,-5.3125,-15.6875
1531207439902,47.25,-5.125,-15.0625
1531207439912,47.4375,-5.75,-15.25
1531207439922,47.6875,-5.75,-15.0625
1531207439933,47.6875,-5.625,-14.9375
1531207439943,48.125,-5.75,-15.0625
1531207439953,48.0,-5.75,-15.25
1531207439962,48.125,-5.625,-15.375
1531207439973,47.875,-5.625,-15.25
1531207439982,48.0,-6.0625,-15.5625
1531207439992,47.5625,-6.375,-15.5625
1531207440008,47.875,-6.0625,-15.375
1531207440012,47.5625,-6.375,-15.25
1531207440022,47.6875,-6.0625,-15.8125
1531207440033,47.5625,-6.0625,-15.8125
1531207440043,47.8125,-5.4375,-15.6875
1531207440052,48.0,-5.4375,-16.125
1531207440062,47.6875,-4.6875,-16.875
1531207440072,47.375,-4.875,-16.75
1531207440082,46.9375,-4.25,-16.875
1531207440092,47.0,-4.6875,-17.3125
1531207440102,46.8125,-4.5625,-16.875
1531207440112,46.6875,-4.8125,-16.75
1531207440122,47.125,-4.375,-17.0625
1531207440132,47.25,-4.6875,-16.875
1531207440142,47.25,-3.9375,-16.75
1531207440152,47.125,-4.5625,-16.875
1531207440162,47.25,-4.375,-16.5625
1531207440172,47.125,-4.5625,-16.125
1531207440182,47.0,-4.375,-16.125
1531207440192,46.6875,-4.6875,-16.125
1531207440202,46.9375,-4.0625,-16.0
1531207440212,47.375,-3.8125,-15.6875
1531207440222,47.0625,-3.5,-16.4375
1531207440232,47.25,-3.5,-16.0
1531207440242,47.375,-3.0625,-16.625
1531207440252,46.9375,-2.4375,-16.75
1531207440262,47.0625,-2.4375,-17.0625
1531207440272,47.5,-2.0,-16.625
1531207440282,47.5625,-0.9375,-17.375
1531207440292,47.4375,-0.6875,-16.875
1531207440302,47.3125,-0.375,-17.0625
1531207440312,46.75,0.25,-17.5
1531207440322,46.4375,0.5625,-17.8125
1531207440332,46.4375,0.25,-17.9375
1531207440342,46.5625,-0.0625,-18.25
1531207440352,46.75,-0.1875,-18.375
1531207440362,47.0,-0.5,-18.125
1531207440372,46.75,-0.9375,-17.9375
1531207440382,46.875,-1.375,-17.8125
1531207440392,46.75,-1.25,-17.5
1531207440402,46.875,-1.375,-17.9375
1531207440412,47.1875,-1.125,-18.125
1531207440422,47.1875,-0.9375,-18.25
1531207440432,46.875,-0.375,-17.9375
1531207440442,46.5625,-0.3125,-17.8125
1531207440452,46.4375,-0.1875,-17.1875
1531207440462,46.0625,-0.5,-17.6875
1531207440472,46.0,-0.0625,-17.1875
1531207440482,46.1875,-0.625,-17.5
1531207440492,46.3125,-0.625,-17.625
1531207440502,46.4375,-0.5,-17.8125
1531207440512,46.75,-0.1875,-17.1875
1531207440522,47.125,-0.1875,-17.1875
1531207440532,47.125,0.375,-16.875
1531207440542,47.125,0.6875,-16.9375
1531207440552,47.4375,1.0,-16.75
1531207440562,47.25,0.8125,-16.9375
1531207440572,47.25,0.8125,-16.9375
1531207440582,47.25,0.6875,-17.375
1531207440592,47.5625,0.6875,-17.375
1531207440602,47.3125,0.25,-17.1875
1531207440611,47.125,0.6875,-17.1875
1531207440622,47.0,0.5625,-17.1875
1531207440632,47.0,0.25,-17.0625
1531207440642,46.875,0.5625,-16.9375
1531207440652,47.0,0.6875,-16.75
1531207440662,46.875,1.0,-16.9375
1531207440672,46.5625,1.4375,-17.1875
1531207440682,46.5625,2.1875,-17.1875
1531207440692,46.25,1.875,-17.6875
1531207440702,46.125,1.75,-18.25
1531207440711,46.4375,1.4375,-18.25
1531207440721,46.25,1.1875,-18.6875
1531207440732,46.125,0.875,-18.25
1531207440742,46.4375,1.125,-18.125
1531207440751,46.4375,1.0,-18.125
1531207440762,46.0,0.4375,-17.8125
1531207440771,46.75,0.375,-17.375
1531207440781,46.4375,0.125,-17.5
1531207440791,46.4375,-0.0625,-17.375
1531207440802,46.3125,0.125,-17.375
1531207440812,46.3125,0.6875,-17.0625
1531207440823,46.0,0.5625,-17.1875
1531207440832,46.0,0.875,-17.8125
1531207440842,45.75,0.5625,-17.9375
1531207440852,45.75,0.75,-17.6875
1531207440862,46.0,0.6875,-18.4375
1531207440872,45.75,0.75,-18.25
1531207440882,45.875,1.1875,-17.8125
1531207440892,46.125,1.4375,-17.8125
1531207440902,45.875,1.4375,-17.9375
1531207440912,45.5625,1.3125,-18.125
1531207440922,45.5625,1.0,-18.125
1531207440932,45.875,0.5625,-17.8125
1531207440942,45.875,0.75,-17.9375
1531207440952,45.875,0.4375,-17.6875
1531207440962,46.1875,0.125,-16.9375
1531207440972,46.125,0.5625,-17.0625
1531207440982,45.875,0.5625,-17.1875
1531207440992,45.875,0.0,-16.9375
1531207441002,45.875,0.25,-17.0625
1531207441012,45.75,0.5625,-17.8125
1531207441022,45.875,0.25,-17.9375
1531207441032,45.875,0.25,-18.5625
1531207441042,45.5625,0.4375,-19.0
1531207441052,45.875,0.25,-19.625
1531207441062,46.0,0.4375,-19.3125
1531207441072,46.0,0.4375,-19.625
1531207441082,46.3125,0.25,-19.3125
1531207441092,46.125,0.25,-18.875
1531207441102,46.0,0.125,-18.5625
1531207441112,46.1875,-0.5,-18.125
1531207441122,46.0625,-0.625,-17.6875
1531207441132,46.0625,-0.9375,-17.375
1531207441142,47.0625,-1.375,-17.1875
1531207441152,47.1875,-1.6875,-17.0625
1531207441162,46.75,-1.6875,-17.625
1531207441172,46.75,-2.0,-17.8125
1531207441182,46.625,-2.4375,-17.625
1531207441192,46.375,-2.25,-17.9375
1531207441202,46.375,-2.4375,-18.125
1531207441212,46.25,-2.5625,-17.8125
1531207441222,46.375,-2.125,-17.8125
1531207441232,46.5,-2.0,-18.25
1531207441242,46.0625,-2.125,-18.375
1531207441252,46.0625,-2.4375,-18.875
1531207441262,46.375,-2.5625,-19.3125
1531207441272,46.25,-2.875,-19.125
1531207441282,45.8125,-2.25,-19.4375
1531207441292,45.75,-1.9375,-19.3125
1531207441302,45.75,-1.375,-19.125
1531207441314,45.875,-1.0625,-19.3125
1531207441322,45.875,-1.0625,-19.75
1531207441332,46.1875,-1.0625,-19.625
1531207441342,46.0,-0.5,-20.0625
1531207441352,45.5625,0.0,-20.375
1531207441362,45.4375,0.125,-20.375
1531207441372,45.3125,0.4375,-20.375
1531207441382,45.0,0.4375,-20.6875
1531207441392,44.75,0.0,-20.375
1531207441402,44.75,-0.125,-20.6875
1531207441412,44.4375,0.3125,-20.8125
1531207441422,44.3125,0.4375,-20.8125
1531207441432,44.1875,0.625,-20.9375
1531207441442,44.3125,0.75,-20.9375
1531207441452,44.3125,1.1875,-20.5
1531207441462,44.0,1.5,-20.6875
1531207441472,44.0,1.8125,-20.8125
1531207441482,43.6875,2.25,-20.6875
1531207441492,43.4375,2.875,-20.8125
1531207441502,43.125,3.0625,-21.4375
1531207441512,43.0,3.5,-21.4375
1531207441522,42.5625,3.9375,-21.5625
1531207441532,42.5625,4.25,-21.75
1531207441542,42.6875,4.25,-22.0
1531207441552,42.6875,4.5625,-21.5625
1531207441562,42.8125,4.0625,-21.75
1531207441573,43.125,3.8125,-21.4375
1531207441582,43.25,3.3125,-21.25
1531207441592,43.375,3.3125,-21.25
1531207441602,43.375,3.3125,-21.4375
1531207441612,43.6875,3.5,-20.8125
1531207441622,43.5625,3.625,-21.125
1531207441632,43.375,3.75,-21.0
1531207441642,43.0,3.5,-21.125
